split,original_image_path,top_view_path,image_name,label_path,true_count,top_view_success,used_fallback,message
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/194_png.rf.6b3c01d7e039ffa56fe5023410954781.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19_png.rf.9bdb39240f3b93c04a458babb9612353.txt,8,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1_png.rf.8199e7f82efa196a0732a582c5d2472e.txt,2,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1t_png.rf.4e6421a849d36687701eb5b4187ff417.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21_png.rf.14a3f0eb3df1717c54de3445f3988524.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21a_png.rf.34ea0016904d75da861731071be2058f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21a_png.rf.34ea0016904d75da861731071be2058f.jpg,21a_png.rf.34ea0016904d75da861731071be2058f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21a_png.rf.34ea0016904d75da861731071be2058f.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.txt,10,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/22t_png.rf.49863f3eafde9439e26908afffa544c8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/22t_png.rf.49863f3eafde9439e26908afffa544c8.jpg,22t_png.rf.49863f3eafde9439e26908afffa544c8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/22t_png.rf.49863f3eafde9439e26908afffa544c8.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/23a_png.rf.c51e6e9452d0f5b24425c277e7e93085.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/23a_png.rf.c51e6e9452d0f5b24425c277e7e93085.jpg,23a_png.rf.c51e6e9452d0f5b24425c277e7e93085.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/23a_png.rf.c51e6e9452d0f5b24425c277e7e93085.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/23t_png.rf.f9c0505fe9f3c1f4d088ff99d4625b48.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/23t_png.rf.f9c0505fe9f3c1f4d088ff99d4625b48.jpg,23t_png.rf.f9c0505fe9f3c1f4d088ff99d4625b48.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/23t_png.rf.f9c0505fe9f3c1f4d088ff99d4625b48.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/24_png.rf.76109e322271997766d83ebb01eba055.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/24_png.rf.76109e322271997766d83ebb01eba055.jpg,24_png.rf.76109e322271997766d83ebb01eba055.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/24_png.rf.76109e322271997766d83ebb01eba055.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/24t_png.rf.736be6ec774d58d37397d1d1675e4fb9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/24t_png.rf.736be6ec774d58d37397d1d1675e4fb9.jpg,24t_png.rf.736be6ec774d58d37397d1d1675e4fb9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/24t_png.rf.736be6ec774d58d37397d1d1675e4fb9.txt,10,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/25_png.rf.7e8991bbc403d6fbe9b9e6877ce5f38a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/25_png.rf.7e8991bbc403d6fbe9b9e6877ce5f38a.jpg,25_png.rf.7e8991bbc403d6fbe9b9e6877ce5f38a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/25_png.rf.7e8991bbc403d6fbe9b9e6877ce5f38a.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/25f_png.rf.e20424d4f5cc6ff760cbfa7767c3ec32.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/25f_png.rf.e20424d4f5cc6ff760cbfa7767c3ec32.jpg,25f_png.rf.e20424d4f5cc6ff760cbfa7767c3ec32.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/25f_png.rf.e20424d4f5cc6ff760cbfa7767c3ec32.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/25t_png.rf.28a806c6e73dff70dbdafd6d5343f0ff.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/25t_png.rf.28a806c6e73dff70dbdafd6d5343f0ff.jpg,25t_png.rf.28a806c6e73dff70dbdafd6d5343f0ff.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/25t_png.rf.28a806c6e73dff70dbdafd6d5343f0ff.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/26_png.rf.58fd63888dc80d24e902a96995a31656.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/26_png.rf.58fd63888dc80d24e902a96995a31656.jpg,26_png.rf.58fd63888dc80d24e902a96995a31656.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/26_png.rf.58fd63888dc80d24e902a96995a31656.txt,10,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/27_png.rf.b66e7ecbfb20811de556a247f42c24ec.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/27_png.rf.b66e7ecbfb20811de556a247f42c24ec.jpg,27_png.rf.b66e7ecbfb20811de556a247f42c24ec.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/27_png.rf.b66e7ecbfb20811de556a247f42c24ec.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/2_png.rf.e294eab9e1b8504f18e1964e03f9e9e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/2_png.rf.e294eab9e1b8504f18e1964e03f9e9e5.jpg,2_png.rf.e294eab9e1b8504f18e1964e03f9e9e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/2_png.rf.e294eab9e1b8504f18e1964e03f9e9e5.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/2a_png.rf.d8a574394a3499846384d0e2f5162459.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/2a_png.rf.d8a574394a3499846384d0e2f5162459.jpg,2a_png.rf.d8a574394a3499846384d0e2f5162459.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/2a_png.rf.d8a574394a3499846384d0e2f5162459.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/30_png.rf.e72e10b42198e1de89cc63429368e384.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/30_png.rf.e72e10b42198e1de89cc63429368e384.jpg,30_png.rf.e72e10b42198e1de89cc63429368e384.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/30_png.rf.e72e10b42198e1de89cc63429368e384.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/31_png.rf.0f21d20a8cd7c12cbb1222cd2070b345.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/31_png.rf.0f21d20a8cd7c12cbb1222cd2070b345.jpg,31_png.rf.0f21d20a8cd7c12cbb1222cd2070b345.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/31_png.rf.0f21d20a8cd7c12cbb1222cd2070b345.txt,4,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/32_png.rf.1edd41098eb074d061f00c09470d90cf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/32_png.rf.1edd41098eb074d061f00c09470d90cf.jpg,32_png.rf.1edd41098eb074d061f00c09470d90cf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/32_png.rf.1edd41098eb074d061f00c09470d90cf.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/33_png.rf.297fe8781d6a91fb415a3483e34b5d6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/33_png.rf.297fe8781d6a91fb415a3483e34b5d6d.jpg,33_png.rf.297fe8781d6a91fb415a3483e34b5d6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/33_png.rf.297fe8781d6a91fb415a3483e34b5d6d.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/34_png.rf.407889c8b2afe2a57c57461fa46b2d4f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/34_png.rf.407889c8b2afe2a57c57461fa46b2d4f.jpg,34_png.rf.407889c8b2afe2a57c57461fa46b2d4f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/34_png.rf.407889c8b2afe2a57c57461fa46b2d4f.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/35_png.rf.3b3f67570700881bc1962c56d85d95eb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/35_png.rf.3b3f67570700881bc1962c56d85d95eb.jpg,35_png.rf.3b3f67570700881bc1962c56d85d95eb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/35_png.rf.3b3f67570700881bc1962c56d85d95eb.txt,3,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/36_png.rf.0335463c111a76dc82384e5664c969ca.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/36_png.rf.0335463c111a76dc82384e5664c969ca.jpg,36_png.rf.0335463c111a76dc82384e5664c969ca.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/36_png.rf.0335463c111a76dc82384e5664c969ca.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/37_png.rf.a2fe8faa9b5237f15f8ad0a0f63d704e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/37_png.rf.a2fe8faa9b5237f15f8ad0a0f63d704e.jpg,37_png.rf.a2fe8faa9b5237f15f8ad0a0f63d704e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/37_png.rf.a2fe8faa9b5237f15f8ad0a0f63d704e.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/39_png.rf.dc31e2cb0d05a0df89cfefc35ec71231.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/39_png.rf.dc31e2cb0d05a0df89cfefc35ec71231.jpg,39_png.rf.dc31e2cb0d05a0df89cfefc35ec71231.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/39_png.rf.dc31e2cb0d05a0df89cfefc35ec71231.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/3_png.rf.3623643d6ea770476054dcbc18ec4da8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/3_png.rf.3623643d6ea770476054dcbc18ec4da8.jpg,3_png.rf.3623643d6ea770476054dcbc18ec4da8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/3_png.rf.3623643d6ea770476054dcbc18ec4da8.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/3t_png.rf.24d7be26d05ffb22bd6af95f0e28b99c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/3t_png.rf.24d7be26d05ffb22bd6af95f0e28b99c.jpg,3t_png.rf.24d7be26d05ffb22bd6af95f0e28b99c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/3t_png.rf.24d7be26d05ffb22bd6af95f0e28b99c.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/40_png.rf.5bb1a2e7946b7a35cb9e87950cc508da.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/40_png.rf.5bb1a2e7946b7a35cb9e87950cc508da.jpg,40_png.rf.5bb1a2e7946b7a35cb9e87950cc508da.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/40_png.rf.5bb1a2e7946b7a35cb9e87950cc508da.txt,4,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/41_png.rf.1b958373ee00ad9b6c72ccde65ac6c44.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/41_png.rf.1b958373ee00ad9b6c72ccde65ac6c44.jpg,41_png.rf.1b958373ee00ad9b6c72ccde65ac6c44.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/41_png.rf.1b958373ee00ad9b6c72ccde65ac6c44.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/42_png.rf.c6be4b18ac2a7d7c6e71b98132d5b411.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/42_png.rf.c6be4b18ac2a7d7c6e71b98132d5b411.jpg,42_png.rf.c6be4b18ac2a7d7c6e71b98132d5b411.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/42_png.rf.c6be4b18ac2a7d7c6e71b98132d5b411.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/43_png.rf.68ae08a017d1928a4cef37867a7f3231.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/43_png.rf.68ae08a017d1928a4cef37867a7f3231.jpg,43_png.rf.68ae08a017d1928a4cef37867a7f3231.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/43_png.rf.68ae08a017d1928a4cef37867a7f3231.txt,7,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/44_png.rf.fa470a214cd0390f0989f6f83d9bdb4b.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/44_png.rf.fa470a214cd0390f0989f6f83d9bdb4b.jpg,44_png.rf.fa470a214cd0390f0989f6f83d9bdb4b.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/44_png.rf.fa470a214cd0390f0989f6f83d9bdb4b.txt,3,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/46_png.rf.e8ee7736ebfa4a3181665065498b2b12.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/46_png.rf.e8ee7736ebfa4a3181665065498b2b12.jpg,46_png.rf.e8ee7736ebfa4a3181665065498b2b12.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/46_png.rf.e8ee7736ebfa4a3181665065498b2b12.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/47_png.rf.bc20932b8fce905f2947cfc69dd6920c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/47_png.rf.bc20932b8fce905f2947cfc69dd6920c.jpg,47_png.rf.bc20932b8fce905f2947cfc69dd6920c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/47_png.rf.bc20932b8fce905f2947cfc69dd6920c.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/48_png.rf.6d53741dd87298c5fedafc4e15fab214.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/48_png.rf.6d53741dd87298c5fedafc4e15fab214.jpg,48_png.rf.6d53741dd87298c5fedafc4e15fab214.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/48_png.rf.6d53741dd87298c5fedafc4e15fab214.txt,7,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/49_png.rf.34dd21e67336cfaacfc62268433a9c2d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/49_png.rf.34dd21e67336cfaacfc62268433a9c2d.jpg,49_png.rf.34dd21e67336cfaacfc62268433a9c2d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/49_png.rf.34dd21e67336cfaacfc62268433a9c2d.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/4t_png.rf.de24767c63cfdd43e998b62fa3c37be8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/4t_png.rf.de24767c63cfdd43e998b62fa3c37be8.jpg,4t_png.rf.de24767c63cfdd43e998b62fa3c37be8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/4t_png.rf.de24767c63cfdd43e998b62fa3c37be8.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/50_png.rf.383e95718229d46e0da9d8f13dff24d6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/50_png.rf.383e95718229d46e0da9d8f13dff24d6.jpg,50_png.rf.383e95718229d46e0da9d8f13dff24d6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/50_png.rf.383e95718229d46e0da9d8f13dff24d6.txt,6,True,False,
