split,original_image_path,top_view_path,image_name,label_path,true_count,top_view_success,used_fallback,message,top_view_quality,quality_reason,non_black_ratio,cloth_area_ratio,aspect_ratio,same_size_as_original,aspect_score,centrality_score,cloth_bbox_width_ratio,cloth_bbox_height_ratio,cloth_bbox_x,cloth_bbox_y,cloth_bbox_w,cloth_bbox_h,top_view_reliable
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.txt,12,True,False,,0.9700501891524301,ok,0.9931925230566535,0.8041057312252965,2.127094972067039,False,0.8940875232774675,0.9415512299795772,0.951875,0.9433465085638999,27.0,43.0,1523.0,716.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.txt,16,True,False,,0.0,bad_table_aspect_ratio,,0.7036867476368729,1.1180257510729614,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/176_png.rf.efe1d54c6d6afc77df454c854179fe54.txt,16,True,False,,0.960677942370799,ok,0.9942508333333333,0.8189125,2.2088698140200287,False,0.8259418216499761,0.9699305202720248,0.965,0.932,7.0,20.0,1544.0,699.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.txt,16,True,False,,0.9761708966283886,ok,0.99991796875,0.834381640625,2.111716621253406,False,0.9069028156221617,0.9652688900263755,0.96875,0.9175,1.0,26.0,1550.0,734.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.txt,9,True,False,,0.9822192322664609,ok,0.9994981568364611,0.8168318532171581,1.929144385026738,False,0.9409536541889484,0.9601900095244758,0.9671581769436998,0.935,0.0,17.0,1443.0,748.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/179_png.rf.61fcb6e012295881e5f82e05b6d15283.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/179_png.rf.61fcb6e012295881e5f82e05b6d15283.jpg,179_png.rf.61fcb6e012295881e5f82e05b6d15283.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/179_png.rf.61fcb6e012295881e5f82e05b6d15283.txt,14,True,False,,0.9654174581941735,ok,0.9945612373737374,0.798214172979798,2.17671809256662,False,0.85273492286115,0.9658031574796234,0.97,0.9002525252525253,0.0,46.0,1552.0,713.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/17_png.rf.412b3f3fd9387b5e2df8747caf3236b6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/17_png.rf.412b3f3fd9387b5e2df8747caf3236b6.jpg,17_png.rf.412b3f3fd9387b5e2df8747caf3236b6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/17_png.rf.412b3f3fd9387b5e2df8747caf3236b6.txt,12,True,False,,0.9482606336805556,ok,1.0,0.356869140625,2.0,False,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,800.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/17a_png.rf.156d5bf7e3400bc2a30f1251bb4dd348.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/17a_png.rf.156d5bf7e3400bc2a30f1251bb4dd348.jpg,17a_png.rf.156d5bf7e3400bc2a30f1251bb4dd348.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/17a_png.rf.156d5bf7e3400bc2a30f1251bb4dd348.txt,15,True,False,,0.975195729480025,ok,1.0,0.821328515625,2.125173852573018,False,0.8956884561891515,0.9737202549479642,0.955,0.89875,15.0,40.0,1528.0,719.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/17t_png.rf.a8ac8e7a7eacab92e5eeafd4bec778c9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/17t_png.rf.a8ac8e7a7eacab92e5eeafd4bec778c9.jpg,17t_png.rf.a8ac8e7a7eacab92e5eeafd4bec778c9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/17t_png.rf.a8ac8e7a7eacab92e5eeafd4bec778c9.txt,15,True,False,,0.9846066003842292,ok,0.9999994149686131,0.871304649244432,1.908300395256917,False,0.9235836627140975,0.9992657856093979,0.9617529880478087,0.9287812041116006,48.0,49.0,2414.0,1265.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/180_png.rf.d95ed08408ababb588c6d1af919a1ba5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/180_png.rf.d95ed08408ababb588c6d1af919a1ba5.jpg,180_png.rf.d95ed08408ababb588c6d1af919a1ba5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/180_png.rf.d95ed08408ababb588c6d1af919a1ba5.txt,15,True,False,,0.9587680482743556,ok,0.9998328738800827,0.8282736044107512,1.7942332896461337,False,0.8285277413717781,0.95375,0.943487250172295,0.95375,41.0,0.0,1369.0,763.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/181_png.rf.23ccd3b4b31a6fef484f7f0d25cf89d7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/181_png.rf.23ccd3b4b31a6fef484f7f0d25cf89d7.jpg,181_png.rf.23ccd3b4b31a6fef484f7f0d25cf89d7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/181_png.rf.23ccd3b4b31a6fef484f7f0d25cf89d7.txt,16,True,False,,0.0,bad_table_aspect_ratio,,0.465970532576372,0.9857142857142858,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/184_png.rf.a6c6949a3896015ff99ada47dc75393b.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/184_png.rf.a6c6949a3896015ff99ada47dc75393b.jpg,184_png.rf.a6c6949a3896015ff99ada47dc75393b.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/184_png.rf.a6c6949a3896015ff99ada47dc75393b.txt,14,True,False,,0.9826601899827287,ok,0.99988984375,0.87639453125,2.0725388601036268,False,0.9395509499136444,0.965,1.0,0.965,0.0,0.0,1600.0,772.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/185_png.rf.d2a971d3a33d7f290e313be493525277.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/185_png.rf.d2a971d3a33d7f290e313be493525277.jpg,185_png.rf.d2a971d3a33d7f290e313be493525277.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/185_png.rf.d2a971d3a33d7f290e313be493525277.txt,4,True,False,,0.9670577877624802,ok,0.9992321654040404,0.7946776357323232,2.1706293706293707,False,0.8578088578088577,0.9699734413380575,0.97,0.9027777777777778,0.0,38.0,1552.0,715.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/186_png.rf.6e7fc2cce220b40aa716f4d90902659a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/186_png.rf.6e7fc2cce220b40aa716f4d90902659a.jpg,186_png.rf.6e7fc2cce220b40aa716f4d90902659a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/186_png.rf.6e7fc2cce220b40aa716f4d90902659a.txt,9,True,False,,0.9715330034704326,ok,0.8472646051009455,0.6171103392349051,1.8325688073394495,False,0.860474006116208,0.9962546816479401,1.0,0.8164794007490637,0.0,50.0,799.0,436.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/187_png.rf.b5c19d9e137330a99f4a5885ac5c7d73.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/187_png.rf.b5c19d9e137330a99f4a5885ac5c7d73.jpg,187_png.rf.b5c19d9e137330a99f4a5885ac5c7d73.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/187_png.rf.b5c19d9e137330a99f4a5885ac5c7d73.txt,16,True,False,,0.9537401610450096,ok,0.9969898124191462,0.8026002587322122,2.2460202604920405,False,0.7949831162566329,0.9649569186245535,0.97,0.8939197930142303,0.0,48.0,1552.0,691.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/188_png.rf.817e806abd4f5edc9588cc0dbf1a8616.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/188_png.rf.817e806abd4f5edc9588cc0dbf1a8616.jpg,188_png.rf.817e806abd4f5edc9588cc0dbf1a8616.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/188_png.rf.817e806abd4f5edc9588cc0dbf1a8616.txt,16,True,False,,0.9653044944403727,ok,0.9983013224181361,0.8233993230478589,2.178370786516854,False,0.8513576779026216,0.9668863923989889,0.969375,0.8967254408060453,0.0,46.0,1551.0,712.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/18_png.rf.deca17bfe3ef6a0738238319d1dcdd71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/18_png.rf.deca17bfe3ef6a0738238319d1dcdd71.jpg,18_png.rf.deca17bfe3ef6a0738238319d1dcdd71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/18_png.rf.deca17bfe3ef6a0738238319d1dcdd71.txt,10,True,False,,0.9948645833333333,ok,0.99994453125,0.85350703125,1.97875,False,0.9822916666666667,0.989375,0.989375,1.0,0.0,0.0,1583.0,800.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/18a_png.rf.6fd1e6c4251554864ca626ac2595e32d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/18a_png.rf.6fd1e6c4251554864ca626ac2595e32d.jpg,18a_png.rf.6fd1e6c4251554864ca626ac2595e32d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/18a_png.rf.6fd1e6c4251554864ca626ac2595e32d.txt,8,True,False,,0.9701140045051786,ok,0.99957837922403,0.783229818523154,2.1530898876404496,False,0.8724250936329586,0.9708599051905792,0.958125,0.8911138923654568,12.0,48.0,1533.0,712.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/18t_png.rf.52573d3d561f4ef4c73fbcc5a0d18752.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/18t_png.rf.52573d3d561f4ef4c73fbcc5a0d18752.jpg,18t_png.rf.52573d3d561f4ef4c73fbcc5a0d18752.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/18t_png.rf.52573d3d561f4ef4c73fbcc5a0d18752.txt,8,True,False,,0.9846569477680088,ok,0.9999988286108291,0.8719247007613151,1.908300395256917,False,0.9235836627140975,0.9996014348345954,0.9621363092865683,0.9294636296840558,47.0,48.0,2414.0,1265.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/190_png.rf.24ed612fdc752703c31861be4bc95545.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/190_png.rf.24ed612fdc752703c31861be4bc95545.jpg,190_png.rf.24ed612fdc752703c31861be4bc95545.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/190_png.rf.24ed612fdc752703c31861be4bc95545.txt,8,True,False,,0.0,bad_table_aspect_ratio,,0.24671933643260868,4.6,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/191_png.rf.f0dae604026d771ea10fc7983a5b03e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/191_png.rf.f0dae604026d771ea10fc7983a5b03e7.jpg,191_png.rf.f0dae604026d771ea10fc7983a5b03e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/191_png.rf.f0dae604026d771ea10fc7983a5b03e7.txt,7,True,False,,0.0,cloth_area_too_small,0.672108843537415,0.07429731582555503,0.3047337278106509,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/192_png.rf.17e286ffa138705b5b8013c45e867d69.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/192_png.rf.17e286ffa138705b5b8013c45e867d69.jpg,192_png.rf.17e286ffa138705b5b8013c45e867d69.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/192_png.rf.17e286ffa138705b5b8013c45e867d69.txt,11,True,False,,0.0,bad_table_aspect_ratio,,0.23967064259617452,4.714285714285714,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/193_png.rf.0d9b4209cb5fb72ec5b2eed87c2f25cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/193_png.rf.0d9b4209cb5fb72ec5b2eed87c2f25cc.jpg,193_png.rf.0d9b4209cb5fb72ec5b2eed87c2f25cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/193_png.rf.0d9b4209cb5fb72ec5b2eed87c2f25cc.txt,5,True,False,,0.0,bad_table_aspect_ratio,,0.9619212962962963,0.57375,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,194_png.rf.6b3c01d7e039ffa56fe5023410954781.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/194_png.rf.6b3c01d7e039ffa56fe5023410954781.txt,6,True,False,,0.9711002563781045,ok,0.8130814533253558,0.5061254238083507,2.09021113243762,False,0.9248240563019833,0.9075696341180521,0.9166666666666666,0.9076655052264808,47.0,53.0,1089.0,521.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,19_png.rf.9bdb39240f3b93c04a458babb9612353.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19_png.rf.9bdb39240f3b93c04a458babb9612353.txt,8,True,False,,0.9307119092726943,ok,0.9986981292517007,0.7920442176870748,2.3318385650224216,False,0.7234678624813153,0.9067889118428755,0.975,0.9102040816326531,0.0,0.0,1560.0,669.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19a_png.rf.dd2935e517f1adfcd0a735f3f937fa02.txt,15,True,False,,0.9842964340543494,ok,0.99480859375,0.825350390625,2.064777327935223,False,0.9460188933873143,0.967284369179244,0.95625,0.92625,17.0,20.0,1530.0,741.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,19t_png.rf.379beff6ca036f9dfee92873c63e1c91.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/19t_png.rf.379beff6ca036f9dfee92873c63e1c91.txt,15,True,False,,0.983100608981375,ok,0.9999994153605822,0.8707809496414991,1.900709219858156,False,0.9172576832151301,0.9976604822556601,0.9617224880382775,0.9303519061583577,49.0,46.0,2412.0,1269.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,1_png.rf.8199e7f82efa196a0732a582c5d2472e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1_png.rf.8199e7f82efa196a0732a582c5d2472e.txt,2,True,False,,0.0,bad_table_aspect_ratio,,0.5885049019607843,9.365853658536585,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,1a_png.rf.17bf9820312efff2213b1d1b08ffad66.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1a_png.rf.17bf9820312efff2213b1d1b08ffad66.txt,12,True,False,,0.9581578565349763,ok,0.9969434600515464,0.8073115335051546,2.2206303724928365,False,0.8161413562559696,0.966197235225216,0.96875,0.8994845360824743,0.0,44.0,1550.0,698.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,1t_png.rf.4e6421a849d36687701eb5b4187ff417.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/1t_png.rf.4e6421a849d36687701eb5b4187ff417.txt,12,True,False,,0.985412157900588,ok,0.9997592596099604,0.8785190707134007,1.9147104851330203,False,0.9289254042775169,0.9975138469672306,0.9626278520849725,0.9321663019693655,49.0,48.0,2447.0,1278.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/20a_png.rf.a3aea3e21d9ff672c555eaa2dcd6c945.txt,14,True,False,,0.0,bad_table_aspect_ratio,,0.2794186931468126,7.4935064935064934,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/20t_png.rf.9c3224a237aafafb9884ca7c91a4ddb3.txt,14,True,False,,0.9849096433750244,ok,0.999357197202314,0.8697780037793137,1.9161341853035143,False,0.9301118210862619,0.9925818610518138,0.9622944243882872,0.9233038348082596,48.0,47.0,2399.0,1252.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,21_png.rf.14a3f0eb3df1717c54de3445f3988524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21_png.rf.14a3f0eb3df1717c54de3445f3988524.txt,13,True,False,,0.9976009465027006,ok,0.9999640625,0.8506859375,1.9987373737373737,False,0.9989478114478114,0.985409228087589,0.989375,0.99,0.0,0.0,1583.0,792.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21a_png.rf.34ea0016904d75da861731071be2058f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21a_png.rf.34ea0016904d75da861731071be2058f.jpg,21a_png.rf.34ea0016904d75da861731071be2058f.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21a_png.rf.34ea0016904d75da861731071be2058f.txt,14,True,False,,0.0,bad_table_aspect_ratio,,0.18307893925377736,4.987654320987654,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21f_png.rf.1d0b1d461f995224e4dda334c1e6a20c.txt,14,True,False,,0.982198432911388,ok,0.9999703125,0.819733984375,2.089673913043478,False,0.9252717391304349,0.9809605672353402,0.96125,0.92,17.0,35.0,1538.0,736.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,21t_png.rf.23503211ec11166ceb013315fc5d8c4c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/21t_png.rf.23503211ec11166ceb013315fc5d8c4c.txt,14,True,False,,0.9858415724342582,ok,0.999354080506688,0.8767660365961238,1.9192645883293364,False,0.932720490274447,0.9953164958624583,0.9642570281124498,0.9314966492926284,49.0,48.0,2401.0,1251.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,22_png.rf.57aac7aececd3a52d497d28fbb121c8c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/22_png.rf.57aac7aececd3a52d497d28fbb121c8c.txt,10,True,False,,0.9868862101235325,ok,0.9995993230403502,0.7987097028368432,1.92296918767507,False,0.9358076563958917,0.9981645256290284,0.9333786539768865,0.8803945745992602,50.0,48.0,1373.0,714.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/22f_png.rf.5f4dedb3e61ea2ced7d183a74035d313.txt,9,True,False,,0.9823223197343485,ok,0.9998359375,0.8297984375,2.0739247311827955,False,0.9383960573476704,0.9642873884320958,0.964375,0.93,0.0,29.0,1543.0,744.0,True
